Start_Date,Name,Data Value,Season
2018-12-01,Nitrogen dioxide (NO2),24.8,Winter
2020-01-01,Nitrogen dioxide (NO2),18.3,Winter
2010-12-01,Nitrogen dioxide (NO2),25.6,Winter
2008-12-01,Nitrogen dioxide (NO2),28.5,Winter
2019-12-01,Nitrogen dioxide (NO2),24.6,Winter
2019-06-01,Nitrogen dioxide (NO2),14.0,Summer
2019-12-01,Nitrogen dioxide (NO2),28.6,Winter
2015-06-01,Nitrogen dioxide (NO2),15.8,Summer
2019-12-01,Nitrogen dioxide (NO2),21.9,Winter
2012-12-01,Nitrogen dioxide (NO2),26.2,Winter
2015-06-01,Nitrogen dioxide (NO2),17.0,Summer
2015-12-31,Nitrogen dioxide (NO2),25.9,Winter
2013-06-01,Ozone (O3),27.6,Summer
2012-06-01,Ozone (O3),30.2,Summer
2021-06-01,Ozone (O3),30.4,Summer
2013-06-01,Ozone (O3),29.2,Summer
2012-06-01,Ozone (O3),31.5,Summer
2022-06-01,Ozone (O3),31.6,Summer
2022-06-01,Ozone (O3),30.2,Summer
2011-12-01,Nitrogen dioxide (NO2),23.5,Winter
2022-06-01,Nitrogen dioxide (NO2),14.2,Summer
2009-06-01,Ozone (O3),27.0,Summer
2017-06-01,Ozone (O3),28.4,Summer
2017-06-01,Ozone (O3),27.6,Summer
2015-01-01,Nitrogen dioxide (NO2),22.4,Winter
2014-06-01,Ozone (O3),28.9,Summer
2014-06-01,Ozone (O3),30.3,Summer
2014-06-01,Ozone (O3),26.5,Summer
2014-06-01,Ozone (O3),31.7,Summer
2011-12-01,Nitrogen dioxide (NO2),23.3,Winter
2013-12-01,Nitrogen dioxide (NO2),19.4,Winter
2009-12-01,Nitrogen dioxide (NO2),23.9,Winter
2020-06-01,Nitrogen dioxide (NO2),15.1,Summer
2018-06-01,Nitrogen dioxide (NO2),16.4,Summer
2009-12-01,Nitrogen dioxide (NO2),30.2,Winter
2009-12-01,Nitrogen dioxide (NO2),26.8,Winter
2011-12-01,Nitrogen dioxide (NO2),24.2,Winter
2011-12-01,Nitrogen dioxide (NO2),22.4,Winter
2017-06-01,Nitrogen dioxide (NO2),13.9,Summer
2016-12-01,Nitrogen dioxide (NO2),25.5,Winter
2018-06-01,Nitrogen dioxide (NO2),13.3,Summer
2019-12-01,Nitrogen dioxide (NO2),22.9,Winter
2012-12-01,Nitrogen dioxide (NO2),25.3,Winter
2014-06-01,Ozone (O3),36.3,Summer
2010-12-01,Fine particles (PM 2.5),10.0,Winter
2008-12-01,Fine particles (PM 2.5),10.2,Winter
2014-06-01,Fine particles (PM 2.5),8.5,Summer
2015-01-01,Fine particles (PM 2.5),9.3,Winter
2015-01-01,Fine particles (PM 2.5),9.4,Winter
2018-12-01,Fine particles (PM 2.5),7.8,Winter
2014-06-01,Fine particles (PM 2.5),9.1,Summer
2021-06-01,Fine particles (PM 2.5),8.8,Summer
2013-06-01,Fine particles (PM 2.5),12.2,Summer
2012-06-01,Fine particles (PM 2.5),12.2,Summer
2015-12-31,Fine particles (PM 2.5),9.5,Winter
2021-12-01,Fine particles (PM 2.5),6.5,Winter
2018-01-01,Fine particles (PM 2.5),7.3,Winter
2021-06-01,Fine particles (PM 2.5),8.8,Summer
2012-12-01,Fine particles (PM 2.5),10.9,Winter
2013-06-01,Nitrogen dioxide (NO2),15.2,Summer
2012-06-01,Nitrogen dioxide (NO2),16.0,Summer
2021-06-01,Nitrogen dioxide (NO2),11.5,Summer
2018-01-01,Nitrogen dioxide (NO2),18.5,Winter
2013-06-01,Ozone (O3),32.6,Summer
2013-06-01,Ozone (O3),31.6,Summer
2012-06-01,Ozone (O3),35.0,Summer
2021-06-01,Ozone (O3),27.8,Summer
2022-06-01,Ozone (O3),33.6,Summer
2022-06-01,Nitrogen dioxide (NO2),15.3,Summer
2022-06-01,Nitrogen dioxide (NO2),10.6,Summer
2022-06-01,Nitrogen dioxide (NO2),10.3,Summer
2009-06-01,Ozone (O3),28.7,Summer
2014-06-01,Ozone (O3),29.7,Summer
2014-06-01,Ozone (O3),31.4,Summer
2014-06-01,Ozone (O3),32.5,Summer
2011-12-01,Nitrogen dioxide (NO2),21.8,Winter
2020-06-01,Nitrogen dioxide (NO2),9.8,Summer
2012-12-01,Nitrogen dioxide (NO2),24.3,Winter
2021-06-01,Ozone (O3),31.4,Summer
2014-06-01,Ozone (O3),30.5,Summer
2014-06-01,Ozone (O3),30.7,Summer
2014-06-01,Ozone (O3),29.5,Summer
2014-06-01,Ozone (O3),30.2,Summer
2015-06-01,Ozone (O3),31.1,Summer
2015-06-01,Ozone (O3),32.8,Summer
2009-12-01,Nitrogen dioxide (NO2),18.2,Winter
2012-12-01,Nitrogen dioxide (NO2),21.9,Winter
2015-06-01,Nitrogen dioxide (NO2),11.4,Summer
2019-06-01,Nitrogen dioxide (NO2),12.4,Summer
2019-12-01,Nitrogen dioxide (NO2),21.0,Winter
2008-12-01,Nitrogen dioxide (NO2),24.4,Winter
2013-12-01,Nitrogen dioxide (NO2),23.5,Winter
2019-01-01,Nitrogen dioxide (NO2),14.2,Winter
2014-01-01,Outdoor Air Toxics - Formaldehyde,1.7,Winter
2005-01-01,Outdoor Air Toxics - Formaldehyde,3.5,Winter
2005-01-01,Outdoor Air Toxics - Formaldehyde,3.2,Winter
2011-01-01,Outdoor Air Toxics - Formaldehyde,2.3,Winter
2011-01-01,Outdoor Air Toxics - Formaldehyde,2.8,Winter
2014-01-01,Outdoor Air Toxics - Formaldehyde,1.7,Winter
2005-01-01,Asthma emergency department visits due to PM2.5,71.2,Winter
2017-01-01,Asthma emergency department visits due to PM2.5,42.0,Winter
2012-01-02,Asthma emergency department visits due to PM2.5,82.3,Winter
2012-01-02,Asthma emergency department visits due to PM2.5,43.5,Winter
2012-01-02,Asthma emergency department visits due to PM2.5,48.8,Winter
2015-01-01,Asthma emergency department visits due to PM2.5,46.1,Winter
2009-01-01,Asthma emergency department visits due to PM2.5,59.6,Winter
2010-12-01,Nitrogen dioxide (NO2),26.1,Winter
2015-01-01,Boiler Emissions- Total NOx Emissions,210.5,Winter
2018-12-01,Fine particles (PM 2.5),6.5,Winter
2018-12-01,Fine particles (PM 2.5),7.3,Winter
2019-06-01,Fine particles (PM 2.5),7.9,Summer
2019-12-01,Fine particles (PM 2.5),6.8,Winter
2018-06-01,Ozone (O3),30.7,Summer
2011-06-01,Ozone (O3),31.4,Summer
2010-06-01,Ozone (O3),31.9,Summer
2011-06-01,Ozone (O3),39.1,Summer
2010-06-01,Ozone (O3),39.1,Summer
2010-06-01,Ozone (O3),32.6,Summer
2019-06-01,Ozone (O3),31.1,Summer
2019-06-01,Ozone (O3),29.2,Summer
2019-06-01,Ozone (O3),31.3,Summer
2009-06-01,Ozone (O3),21.4,Summer
2009-06-01,Ozone (O3),23.6,Summer
2009-06-01,Ozone (O3),33.7,Summer
2017-01-01,Respiratory hospitalizations due to PM2.5 (age 20+),10.0,Winter
2005-01-01,Respiratory hospitalizations due to PM2.5 (age 20+),24.4,Winter
2012-01-02,Respiratory hospitalizations due to PM2.5 (age 20+),13.9,Winter
2015-01-01,Respiratory hospitalizations due to PM2.5 (age 20+),15.9,Winter
2014-12-01,Fine particles (PM 2.5),10.6,Winter
2014-12-01,Fine particles (PM 2.5),10.4,Winter
2014-12-01,Fine particles (PM 2.5),9.3,Winter
2018-01-01,Fine particles (PM 2.5),7.8,Winter
2021-12-01,Fine particles (PM 2.5),6.7,Winter
2022-06-01,Fine particles (PM 2.5),6.1,Summer
2018-06-01,Fine particles (PM 2.5),8.8,Summer
2020-06-01,Fine particles (PM 2.5),7.3,Summer
2014-06-01,Fine particles (PM 2.5),8.6,Summer
2008-12-01,Fine particles (PM 2.5),10.3,Winter
2010-12-01,Fine particles (PM 2.5),10.1,Winter
2018-12-01,Fine particles (PM 2.5),6.8,Winter
2014-06-01,Fine particles (PM 2.5),8.2,Summer
2015-01-01,Fine particles (PM 2.5),9.8,Winter
2018-12-01,Fine particles (PM 2.5),8.2,Winter
2018-12-01,Fine particles (PM 2.5),7.3,Winter
2020-01-01,Fine particles (PM 2.5),6.3,Winter
2013-06-01,Fine particles (PM 2.5),10.1,Summer
2018-01-01,Fine particles (PM 2.5),6.9,Winter
2015-12-31,Fine particles (PM 2.5),8.5,Winter
2014-06-01,Fine particles (PM 2.5),9.8,Summer
2015-06-01,Fine particles (PM 2.5),10.0,Summer
2019-01-01,Fine particles (PM 2.5),6.0,Winter
2015-01-01,Respiratory hospitalizations due to PM2.5 (age 20+),15.0,Winter
2009-01-01,Respiratory hospitalizations due to PM2.5 (age 20+),11.6,Winter
2021-12-01,Nitrogen dioxide (NO2),20.6,Winter
2013-06-01,Ozone (O3),30.3,Summer
2012-06-01,Ozone (O3),33.5,Summer
2013-06-01,Ozone (O3),36.9,Summer
2022-06-01,Ozone (O3),37.6,Summer
2022-06-01,Ozone (O3),34.9,Summer
2018-06-01,Ozone (O3),30.2,Summer
2020-01-01,Nitrogen dioxide (NO2),15.6,Winter
2018-12-01,Nitrogen dioxide (NO2),21.0,Winter
2014-06-01,Ozone (O3),27.4,Summer
2014-06-01,Ozone (O3),36.3,Summer
2014-06-01,Ozone (O3),30.7,Summer
2014-06-01,Ozone (O3),30.3,Summer
2014-06-01,Ozone (O3),32.0,Summer
2020-06-01,Nitrogen dioxide (NO2),8.4,Summer
2009-12-01,Nitrogen dioxide (NO2),19.1,Winter
2019-12-01,Nitrogen dioxide (NO2),20.1,Winter
2014-06-01,Ozone (O3),27.0,Summer
2014-06-01,Ozone (O3),32.6,Summer
2014-06-01,Ozone (O3),29.9,Summer
2014-06-01,Ozone (O3),26.9,Summer
2014-06-01,Ozone (O3),30.7,Summer
2012-06-01,Ozone (O3),29.2,Summer
2013-06-01,Ozone (O3),29.9,Summer
2021-06-01,Ozone (O3),29.2,Summer
2019-06-01,Ozone (O3),32.6,Summer
2015-06-01,Ozone (O3),32.6,Summer
2019-06-01,Ozone (O3),25.6,Summer
2015-06-01,Nitrogen dioxide (NO2),13.9,Summer
2019-06-01,Nitrogen dioxide (NO2),12.0,Summer
2019-12-01,Nitrogen dioxide (NO2),25.5,Winter
2015-06-01,Nitrogen dioxide (NO2),18.6,Summer
2019-06-01,Nitrogen dioxide (NO2),16.7,Summer
2019-12-01,Nitrogen dioxide (NO2),26.8,Winter
2017-12-01,Nitrogen dioxide (NO2),22.8,Winter
2019-01-01,Nitrogen dioxide (NO2),15.2,Winter
2008-12-01,Nitrogen dioxide (NO2),30.0,Winter
2019-01-01,Nitrogen dioxide (NO2),15.8,Winter
2005-01-01,Outdoor Air Toxics - Formaldehyde,3.6,Winter
2005-01-01,Outdoor Air Toxics - Formaldehyde,2.7,Winter
2011-01-01,Outdoor Air Toxics - Formaldehyde,1.8,Winter
2011-01-01,Outdoor Air Toxics - Formaldehyde,2.0,Winter
2014-01-01,Outdoor Air Toxics - Formaldehyde,1.1,Winter
2014-01-01,Outdoor Air Toxics - Formaldehyde,1.4,Winter
2011-01-01,Outdoor Air Toxics - Formaldehyde,2.4,Winter
2014-01-01,Outdoor Air Toxics - Formaldehyde,1.5,Winter
2014-01-01,Outdoor Air Toxics - Formaldehyde,1.6,Winter
2017-01-01,Asthma emergency department visits due to PM2.5,33.0,Winter
2012-01-02,Asthma emergency department visits due to PM2.5,232.5,Winter
2012-01-02,Asthma emergency department visits due to PM2.5,114.8,Winter
2011-06-01,Ozone (O3),33.1,Summer
2019-06-01,Ozone (O3),27.0,Summer
2015-06-01,Ozone (O3),31.2,Summer
2019-06-01,Ozone (O3),30.3,Summer
2015-06-01,Ozone (O3),31.4,Summer
2009-06-01,Ozone (O3),27.4,Summer
2009-06-01,Ozone (O3),25.4,Summer
2009-06-01,Ozone (O3),22.8,Summer
2009-06-01,Ozone (O3),25.6,Summer
2009-06-01,Ozone (O3),21.3,Summer
2014-12-01,Fine particles (PM 2.5),10.3,Winter
2021-12-01,Fine particles (PM 2.5),6.7,Winter
2022-06-01,Fine particles (PM 2.5),6.3,Summer
2013-12-01,Fine particles (PM 2.5),9.0,Winter
2016-12-01,Fine particles (PM 2.5),8.4,Winter
2017-06-01,Fine particles (PM 2.5),10.0,Summer
2020-06-01,Fine particles (PM 2.5),7.3,Summer
2015-01-01,Fine particles (PM 2.5),9.5,Winter
2020-01-01,Fine particles (PM 2.5),6.3,Winter
2013-12-01,Fine particles (PM 2.5),7.7,Winter
2016-12-01,Fine particles (PM 2.5),7.3,Winter
2010-12-01,Fine particles (PM 2.5),10.2,Winter
2014-06-01,Fine particles (PM 2.5),8.8,Summer
2018-12-01,Fine particles (PM 2.5),7.0,Winter
2015-12-31,Fine particles (PM 2.5),7.6,Winter
2019-06-01,Fine particles (PM 2.5),7.6,Summer
2012-01-02,Respiratory hospitalizations due to PM2.5 (age 20+),16.2,Winter
2015-12-31,Nitrogen dioxide (NO2),18.8,Winter
2012-06-01,Ozone (O3),34.9,Summer
2013-06-01,Ozone (O3),31.5,Summer
2012-06-01,Ozone (O3),31.6,Summer
2019-06-01,Nitrogen dioxide (NO2),19.2,Summer
2015-12-01,Nitrogen dioxide (NO2),22.9,Winter
2020-12-01,Nitrogen dioxide (NO2),19.9,Winter
2011-12-01,Nitrogen dioxide (NO2),30.0,Winter
2008-12-01,Nitrogen dioxide (NO2),30.8,Winter
2008-12-01,Nitrogen dioxide (NO2),29.3,Winter
2019-01-01,Nitrogen dioxide (NO2),16.5,Winter
2013-12-01,Nitrogen dioxide (NO2),34.0,Winter
2017-12-01,Nitrogen dioxide (NO2),23.6,Winter
2019-01-01,Nitrogen dioxide (NO2),16.0,Winter
2008-12-01,Nitrogen dioxide (NO2),29.4,Winter
2017-12-01,Nitrogen dioxide (NO2),24.0,Winter
2015-12-31,Nitrogen dioxide (NO2),18.5,Winter
2013-06-01,Nitrogen dioxide (NO2),16.5,Summer
2018-01-01,Nitrogen dioxide (NO2),17.9,Winter
2021-06-01,Nitrogen dioxide (NO2),10.7,Summer
2012-06-01,Nitrogen dioxide (NO2),17.9,Summer
2021-06-01,Nitrogen dioxide (NO2),15.1,Summer
2013-06-01,Nitrogen dioxide (NO2),15.9,Summer
2012-06-01,Nitrogen dioxide (NO2),17.0,Summer
2012-06-01,Nitrogen dioxide (NO2),16.3,Summer
2013-06-01,Nitrogen dioxide (NO2),26.1,Summer
2016-12-01,Fine particles (PM 2.5),7.8,Winter
2009-12-01,Fine particles (PM 2.5),9.5,Winter
2018-06-01,Fine particles (PM 2.5),8.1,Summer
2009-12-01,Fine particles (PM 2.5),11.0,Winter
2017-06-01,Fine particles (PM 2.5),9.6,Summer
2018-06-01,Fine particles (PM 2.5),8.6,Summer
2017-06-01,Fine particles (PM 2.5),9.1,Summer
2016-12-01,Fine particles (PM 2.5),7.9,Winter
2013-12-01,Fine particles (PM 2.5),11.2,Winter
2020-06-01,Fine particles (PM 2.5),7.2,Summer
2015-06-01,Fine particles (PM 2.5),10.4,Summer
2020-06-01,Nitrogen dioxide (NO2),19.7,Summer
2009-12-01,Nitrogen dioxide (NO2),19.1,Winter
2021-12-01,Nitrogen dioxide (NO2),19.2,Winter
2021-06-01,Ozone (O3),32.3,Summer
2021-06-01,Ozone (O3),31.0,Summer
2013-06-01,Nitrogen dioxide (NO2),15.9,Summer
2013-12-01,Nitrogen dioxide (NO2),17.0,Winter
2020-12-01,Fine particles (PM 2.5),6.6,Winter
2015-12-01,Fine particles (PM 2.5),7.1,Winter
2015-06-01,Fine particles (PM 2.5),8.8,Summer
2021-01-01,Fine particles (PM 2.5),6.3,Winter
2020-06-01,Ozone (O3),30.0,Summer
2018-06-01,Ozone (O3),32.4,Summer
2016-06-01,Ozone (O3),34.4,Summer
2015-06-01,Ozone (O3),32.6,Summer
2019-06-01,Ozone (O3),33.6,Summer
2021-06-01,Fine particles (PM 2.5),8.0,Summer
2022-06-01,Fine particles (PM 2.5),5.8,Summer
2011-12-01,Fine particles (PM 2.5),8.3,Winter
2015-01-01,Fine particles (PM 2.5),7.8,Winter
2012-12-01,Fine particles (PM 2.5),10.1,Winter
2009-12-01,Fine particles (PM 2.5),9.6,Winter
2019-12-01,Fine particles (PM 2.5),7.5,Winter
2022-01-01,Fine particles (PM 2.5),6.4,Winter
2022-01-01,Fine particles (PM 2.5),5.7,Winter
2015-01-01,Respiratory hospitalizations due to PM2.5 (age 20+),9.6,Winter
2021-06-01,Nitrogen dioxide (NO2),8.7,Summer
2022-06-01,Ozone (O3),37.7,Summer
2022-06-01,Nitrogen dioxide (NO2),8.5,Summer
2009-12-01,Nitrogen dioxide (NO2),25.4,Winter
2013-12-01,Nitrogen dioxide (NO2),22.1,Winter
2017-06-01,Nitrogen dioxide (NO2),16.2,Summer
2016-12-01,Nitrogen dioxide (NO2),26.9,Winter
2009-12-01,Nitrogen dioxide (NO2),23.4,Winter
2015-06-01,Nitrogen dioxide (NO2),10.8,Summer
2012-12-01,Nitrogen dioxide (NO2),25.7,Winter
2015-01-01,Asthma emergency department visits due to PM2.5,102.2,Winter
2015-01-01,Asthma emergency department visits due to PM2.5,188.6,Winter
2015-01-01,Asthma emergency department visits due to PM2.5,15.8,Winter
2012-01-02,Asthma emergency department visits due to PM2.5,116.7,Winter
2009-01-01,Asthma emergency department visits due to PM2.5,20.7,Winter
2009-01-01,Asthma emergency department visits due to PM2.5,19.5,Winter
2012-06-01,Ozone (O3),27.7,Summer
2013-06-01,Ozone (O3),25.1,Summer
2021-06-01,Ozone (O3),28.6,Summer
2013-06-01,Ozone (O3),31.9,Summer
2012-06-01,Ozone (O3),35.3,Summer
2009-12-01,Nitrogen dioxide (NO2),27.5,Winter
2011-12-01,Nitrogen dioxide (NO2),26.3,Winter
2020-06-01,Nitrogen dioxide (NO2),14.8,Summer
2014-12-01,Nitrogen dioxide (NO2),25.0,Winter
2014-12-01,Nitrogen dioxide (NO2),27.0,Winter
2014-12-01,Nitrogen dioxide (NO2),23.3,Winter
2012-12-01,Nitrogen dioxide (NO2),18.6,Winter
2009-06-01,Nitrogen dioxide (NO2),28.5,Summer
2012-12-01,Nitrogen dioxide (NO2),19.9,Winter
2010-12-01,Nitrogen dioxide (NO2),27.5,Winter
2021-01-01,Nitrogen dioxide (NO2),16.0,Winter
2021-06-01,Ozone (O3),27.9,Summer
2012-06-01,Ozone (O3),28.4,Summer
2013-06-01,Ozone (O3),25.7,Summer
2012-06-01,Ozone (O3),33.4,Summer
2013-06-01,Ozone (O3),30.6,Summer
2011-12-01,Nitrogen dioxide (NO2),30.1,Winter
2009-12-01,Nitrogen dioxide (NO2),32.1,Winter
2017-06-01,Nitrogen dioxide (NO2),20.6,Summer
2013-12-01,Nitrogen dioxide (NO2),21.2,Winter
2013-06-01,Nitrogen dioxide (NO2),14.2,Summer
2018-01-01,Nitrogen dioxide (NO2),15.8,Winter
2021-06-01,Nitrogen dioxide (NO2),10.7,Summer
2015-12-31,Nitrogen dioxide (NO2),19.3,Winter
2021-06-01,Nitrogen dioxide (NO2),11.1,Summer
2013-06-01,Ozone (O3),30.0,Summer
2022-06-01,Ozone (O3),33.4,Summer
2022-06-01,Ozone (O3),29.5,Summer
2011-12-01,Nitrogen dioxide (NO2),19.1,Winter
2022-06-01,Nitrogen dioxide (NO2),10.6,Summer
2009-06-01,Ozone (O3),28.4,Summer
2010-12-01,Nitrogen dioxide (NO2),20.8,Winter
2020-01-01,Nitrogen dioxide (NO2),15.8,Winter
2014-06-01,Ozone (O3),29.7,Summer
2014-06-01,Ozone (O3),30.6,Summer
2014-06-01,Ozone (O3),24.1,Summer
2014-06-01,Ozone (O3),30.6,Summer
2014-06-01,Ozone (O3),30.3,Summer
2014-06-01,Ozone (O3),30.1,Summer
2014-06-01,Ozone (O3),30.7,Summer
2014-06-01,Ozone (O3),28.9,Summer
2021-06-01,Ozone (O3),30.3,Summer
2012-06-01,Ozone (O3),33.4,Summer
2021-06-01,Ozone (O3),29.0,Summer
2009-12-01,Nitrogen dioxide (NO2),14.1,Winter
2011-01-01,Outdoor Air Toxics - Formaldehyde,2.8,Winter
2011-01-01,Outdoor Air Toxics - Formaldehyde,2.0,Winter
2011-01-01,Outdoor Air Toxics - Formaldehyde,2.2,Winter
2005-01-01,Outdoor Air Toxics - Formaldehyde,3.2,Winter
2005-01-01,Outdoor Air Toxics - Formaldehyde,4.2,Winter
2005-01-01,Outdoor Air Toxics - Formaldehyde,3.4,Winter
2014-01-01,Outdoor Air Toxics - Formaldehyde,1.6,Winter
2011-01-01,Outdoor Air Toxics - Formaldehyde,2.0,Winter
2011-01-01,Outdoor Air Toxics - Formaldehyde,2.6,Winter
2005-01-01,Asthma emergency department visits due to PM2.5,195.4,Winter
2015-01-01,Asthma emergency department visits due to PM2.5,29.4,Winter
2013-06-01,Ozone (O3),29.0,Summer
2012-06-01,Ozone (O3),31.5,Summer
2013-06-01,Ozone (O3),28.4,Summer
2021-06-01,Ozone (O3),29.1,Summer
2016-12-01,Nitrogen dioxide (NO2),27.5,Winter
2013-12-01,Nitrogen dioxide (NO2),17.1,Winter
2016-12-01,Nitrogen dioxide (NO2),24.3,Winter
2020-06-01,Nitrogen dioxide (NO2),13.0,Summer
2009-06-01,Nitrogen dioxide (NO2),12.0,Summer
2010-12-01,Nitrogen dioxide (NO2),21.8,Winter
2013-06-01,Ozone (O3),29.7,Summer
2021-06-01,Ozone (O3),29.0,Summer
2013-06-01,Ozone (O3),28.9,Summer
2020-06-01,Nitrogen dioxide (NO2),11.8,Summer
2018-06-01,Nitrogen dioxide (NO2),14.6,Summer
2009-12-01,Nitrogen dioxide (NO2),25.0,Winter
2011-12-01,Nitrogen dioxide (NO2),22.7,Winter
2013-12-01,Nitrogen dioxide (NO2),18.8,Winter
2017-06-01,Ozone (O3),27.7,Summer
2020-06-01,Ozone (O3),29.1,Summer
2020-06-01,Ozone (O3),28.7,Summer
2021-06-01,Ozone (O3),28.9,Summer
2021-06-01,Ozone (O3),29.5,Summer
2012-06-01,Ozone (O3),33.8,Summer
2013-06-01,Ozone (O3),30.4,Summer
2011-12-01,Nitrogen dioxide (NO2),23.3,Winter
2017-06-01,Nitrogen dioxide (NO2),10.2,Summer
2012-12-01,Nitrogen dioxide (NO2),24.5,Winter
2012-12-01,Nitrogen dioxide (NO2),37.3,Winter
2012-12-01,Nitrogen dioxide (NO2),16.7,Winter
2014-12-01,Nitrogen dioxide (NO2),23.1,Winter
2010-12-01,Nitrogen dioxide (NO2),29.5,Winter
2012-12-01,Nitrogen dioxide (NO2),36.1,Winter
2010-12-01,Nitrogen dioxide (NO2),42.2,Winter
2009-06-01,Nitrogen dioxide (NO2),41.0,Summer
2010-12-01,Nitrogen dioxide (NO2),28.2,Winter
2010-12-01,Nitrogen dioxide (NO2),26.2,Winter
2017-06-01,Nitrogen dioxide (NO2),13.4,Summer
2011-12-01,Nitrogen dioxide (NO2),24.1,Winter
2018-06-01,Nitrogen dioxide (NO2),15.2,Summer
2016-12-01,Nitrogen dioxide (NO2),27.0,Winter
2018-06-01,Nitrogen dioxide (NO2),12.3,Summer
2009-06-01,Ozone (O3),19.3,Summer
2009-06-01,Ozone (O3),27.1,Summer
2009-01-01,Respiratory hospitalizations due to PM2.5 (age 20+),30.2,Winter
2009-01-01,Respiratory hospitalizations due to PM2.5 (age 20+),20.6,Winter
2009-01-01,Respiratory hospitalizations due to PM2.5 (age 20+),13.3,Winter
2005-01-01,Respiratory hospitalizations due to PM2.5 (age 20+),13.4,Winter
2005-01-01,Respiratory hospitalizations due to PM2.5 (age 20+),13.3,Winter
2017-01-01,Respiratory hospitalizations due to PM2.5 (age 20+),8.0,Winter
2005-01-01,Respiratory hospitalizations due to PM2.5 (age 20+),30.8,Winter
2020-06-01,Ozone (O3),29.5,Summer
2017-06-01,Ozone (O3),30.1,Summer
2017-06-01,Ozone (O3),32.5,Summer
2018-06-01,Ozone (O3),30.6,Summer
2020-06-01,Ozone (O3),31.5,Summer
2017-06-01,Nitrogen dioxide (NO2),13.8,Summer
2009-12-01,Nitrogen dioxide (NO2),26.5,Winter
2013-12-01,Nitrogen dioxide (NO2),21.1,Winter
2011-12-01,Nitrogen dioxide (NO2),23.5,Winter
2018-06-01,Nitrogen dioxide (NO2),12.5,Summer
2016-12-01,Nitrogen dioxide (NO2),26.4,Winter
2009-12-01,Nitrogen dioxide (NO2),27.2,Winter
2020-06-01,Nitrogen dioxide (NO2),10.8,Summer
2009-06-01,Ozone (O3),28.4,Summer
2017-06-01,Ozone (O3),31.2,Summer
2005-01-01,Asthma emergency department visits due to PM2.5,11.6,Winter
2012-01-02,Asthma emergency department visits due to PM2.5,23.6,Winter
2012-01-02,Asthma emergency department visits due to PM2.5,24.0,Winter
2005-01-01,Asthma emergency department visits due to PM2.5,30.6,Winter
2005-01-01,Asthma emergency department visits due to PM2.5,55.5,Winter
2009-01-01,Asthma hospitalizations due to Ozone,1.0,Winter
2009-01-01,Asthma hospitalizations due to Ozone,7.6,Winter
2009-01-01,Asthma hospitalizations due to Ozone,13.7,Winter
2009-06-01,Ozone (O3),23.7,Summer
2015-06-01,Nitrogen dioxide (NO2),14.6,Summer
2012-12-01,Nitrogen dioxide (NO2),26.1,Winter
2019-12-01,Nitrogen dioxide (NO2),22.8,Winter
2012-12-01,Nitrogen dioxide (NO2),27.5,Winter
2009-12-01,Nitrogen dioxide (NO2),25.7,Winter
2016-12-01,Nitrogen dioxide (NO2),30.1,Winter
2013-12-01,Fine particles (PM 2.5),9.3,Winter
2009-12-01,Fine particles (PM 2.5),14.3,Winter
2020-06-01,Fine particles (PM 2.5),8.4,Summer
2009-12-01,Fine particles (PM 2.5),10.0,Winter
2018-06-01,Fine particles (PM 2.5),8.4,Summer
2012-12-01,Fine particles (PM 2.5),11.6,Winter
2009-12-01,Fine particles (PM 2.5),10.6,Winter
2010-12-01,Fine particles (PM 2.5),12.9,Winter
2011-12-01,Fine particles (PM 2.5),9.9,Winter
2009-12-01,Fine particles (PM 2.5),8.9,Winter
2017-06-01,Nitrogen dioxide (NO2),23.0,Summer
2018-06-01,Nitrogen dioxide (NO2),22.0,Summer
2020-06-01,Nitrogen dioxide (NO2),16.7,Summer
2009-12-01,Nitrogen dioxide (NO2),27.3,Winter
2018-06-01,Nitrogen dioxide (NO2),14.7,Summer
2011-12-01,Nitrogen dioxide (NO2),26.2,Winter
2009-06-01,Ozone (O3),27.1,Summer
2017-06-01,Ozone (O3),29.1,Summer
2020-06-01,Ozone (O3),28.9,Summer
2021-06-01,Ozone (O3),28.8,Summer
2021-06-01,Ozone (O3),28.6,Summer
2021-06-01,Ozone (O3),27.8,Summer
2016-12-01,Nitrogen dioxide (NO2),29.0,Winter
2009-12-01,Nitrogen dioxide (NO2),35.2,Winter
2017-06-01,Nitrogen dioxide (NO2),23.0,Summer
2020-06-01,Nitrogen dioxide (NO2),16.6,Summer
2017-06-01,Nitrogen dioxide (NO2),7.8,Summer
2017-06-01,Nitrogen dioxide (NO2),21.3,Summer
2018-06-01,Ozone (O3),35.2,Summer
2017-06-01,Ozone (O3),30.1,Summer
2017-06-01,Ozone (O3),31.9,Summer
2017-06-01,Ozone (O3),25.6,Summer
2017-06-01,Ozone (O3),27.7,Summer
2012-01-02,Asthma emergency department visits due to PM2.5,11.2,Winter
2015-01-01,Asthma emergency department visits due to PM2.5,19.2,Winter
2015-01-01,Asthma emergency department visits due to PM2.5,39.0,Winter
