Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,Latitude,Longitude
151637,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,208.0,Canarsie - Flatlands,2005,1/1/2005,35.7,,40.64,-73.9101
151647,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,307.0,Gramercy Park - Murray Hill,2005,1/1/2005,185.6,,40.7365,-73.9824
816762,643,Annual vehicle miles traveled,Million miles,per square mile,CD,303.0,Bedford Stuyvesant (CD3),2010,1/1/2010,55.9,,40.684,-73.9408
154605,643,Annual vehicle miles traveled,Million miles,per square mile,CD,404.0,Elmhurst and Corona (CD4),2005,1/1/2005,78.0,,40.7423,-73.871
154586,643,Annual vehicle miles traveled,Million miles,per square mile,CD,303.0,Bedford Stuyvesant (CD3),2005,1/1/2005,69.4,,40.684,-73.9408
154562,643,Annual vehicle miles traveled,Million miles,per square mile,CD,103.0,Lower East Side and Chinatown (CD3),2005,1/1/2005,134.8,,40.7158,-73.9955
151629,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,107.0,Hunts Point - Mott Haven,2005,1/1/2005,42.7,,40.8201,-73.9018
410775,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207.0,East Flatbush - Flatbush,Summer 2016,6/1/2016,8.1,,40.6537,-73.9306
669889,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304.0,Bushwick (CD4),Annual Average 2020,1/1/2020,6.5,,40.6957,-73.9171
179573,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,1.0,Bronx,Summer 2010,6/1/2010,12.1,,40.8448,-73.8648
179579,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2.0,Brooklyn,Summer 2011,6/1/2011,11.6,,40.6782,-73.9442
179434,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2.0,Brooklyn,Annual Average 2012,12/1/2011,20.6,,40.6782,-73.9442
176641,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107.0,Hunts Point - Mott Haven,Annual Average 2012,12/1/2011,22.3,,40.8201,-73.9018
176648,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207.0,East Flatbush - Flatbush,Annual Average 2012,12/1/2011,21.2,,40.6537,-73.9306
179433,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1.0,Bronx,Annual Average 2012,12/1/2011,21.0,,40.8448,-73.8648
825811,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1.0,Bronx,Summer 2022,6/1/2022,12.2,,40.8448,-73.8648
667201,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307.0,Gramercy Park - Murray Hill,Annual Average 2020,1/1/2020,24.3,,40.7365,-73.9824
211376,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2.0,Brooklyn,Summer 2014,6/1/2014,14.5,,40.6782,-73.9442
667033,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2.0,Brooklyn,Annual Average 2020,1/1/2020,16.0,,40.6782,-73.9442
175885,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107.0,Hunts Point - Mott Haven,Summer 2009,6/1/2009,23.0,,40.8201,-73.9018
336477,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,1.0,Bronx,Winter 2014-15,12/1/2014,23.9,,40.8448,-73.8648
336480,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2.0,Brooklyn,Winter 2014-15,12/1/2014,25.3,,40.6782,-73.9442
740883,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2.0,Brooklyn,Annual Average 2021,1/1/2021,16.7,,40.6782,-73.9442
742180,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107.0,Hunts Point - Mott Haven,Winter 2020-21,12/1/2020,7.1,,40.8201,-73.9018
742201,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207.0,East Flatbush - Flatbush,Winter 2020-21,12/1/2020,6.6,,40.6537,-73.9306
130441,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,Borough,2.0,Brooklyn,2013,1/1/2013,0.8,,40.6782,-73.9442
179790,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,207.0,East Flatbush - Flatbush,2015,1/1/2015,1.7,,40.6537,-73.9306
179811,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,Borough,1.0,Bronx,2015,1/1/2015,6.3,,40.8448,-73.8648
179803,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,308.0,Greenwich Village - SoHo,2015,1/1/2015,17.8,,40.7282,-74.0021
518924,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,409.0,Southeast Queens,2012-2014,1/2/2012,53.8,,40.6809,-73.7704
168537,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),Winter 2010-11,12/1/2010,13.8,,40.6957,-73.9782
169304,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),Summer 2009,6/1/2009,11.7,,40.6957,-73.9782
170425,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),Annual Average 2013,12/1/2012,9.5,,40.6957,-73.9782
547675,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302.0,Fort Greene and Brooklyn Heights (CD2),Annual Average 2017,1/1/2017,8.3,,40.6957,-73.9782
547726,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401.0,Long Island City and Astoria (CD1),Annual Average 2017,1/1/2017,7.7,,40.7447,-73.9485
605710,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209.0,Bensonhurst - Bay Ridge,Winter 2017-18,12/1/2017,8.1,,40.6111,-74.0125
605776,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410.0,Rockaways,Winter 2017-18,12/1/2017,7.0,,40.5795,-73.8371
212684,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210.0,Coney Island - Sheepshead Bay,Winter 2013-14,12/1/2013,11.0,,40.5884,-73.9559
649711,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210.0,Coney Island - Sheepshead Bay,Annual Average 2019,1/1/2019,6.0,,40.5884,-73.9559
823276,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210.0,Coney Island - Sheepshead Bay,Annual Average 2022,1/1/2022,5.4,,40.5884,-73.9559
605680,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,106.0,High Bridge - Morrisania,Winter 2017-18,12/1/2017,8.6,,40.8275,-73.922
336758,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201.0,Mott Haven and Melrose (CD1),Summer 2015,6/1/2015,17.4,,40.8077,-73.9188
667592,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201.0,Mott Haven and Melrose (CD1),Winter 2019-20,12/1/2019,26.2,,40.8077,-73.9188
643586,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201.0,Mott Haven and Melrose (CD1),Summer 2019,6/1/2019,16.5,,40.8077,-73.9188
336757,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201.0,Mott Haven and Melrose (CD1),Annual Average 2015,1/1/2015,21.8,,40.8077,-73.9188
336793,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301.0,Greenpoint and Williamsburg (CD1),Annual Average 2015,1/1/2015,21.7,,40.7245,-73.9419
667663,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301.0,Greenpoint and Williamsburg (CD1),Annual Average 2020,1/1/2020,19.7,,40.7245,-73.9419
213413,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202.0,Hunts Point and Longwood (CD2),Summer 2014,6/1/2014,16.3,,40.8172,-73.895
336724,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102.0,Greenwich Village and Soho (CD2),Annual Average 2015,1/1/2015,26.3,,40.7282,-74.0021
667777,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402.0,Woodside and Sunnyside (CD2),Annual Average 2020,1/1/2020,19.2,,40.7458,-73.9039
167522,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202.0,Hunts Point and Longwood (CD2),Annual Average 2009,12/1/2008,26.1,,40.8172,-73.895
167640,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202.0,Hunts Point and Longwood (CD2),Annual Average 2011,12/1/2010,24.3,,40.8172,-73.895
643590,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202.0,Hunts Point and Longwood (CD2),Winter 2018-19,12/1/2018,24.5,,40.8172,-73.895
336759,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201.0,Mott Haven and Melrose (CD1),Winter 2014-15,12/1/2014,25.9,,40.8077,-73.9188
336795,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301.0,Greenpoint and Williamsburg (CD1),Winter 2014-15,12/1/2014,26.8,,40.7245,-73.9419
167758,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202.0,Hunts Point and Longwood (CD2),Annual Average 2013,12/1/2012,21.3,,40.8172,-73.895
172733,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304.0,Upper West Side,Annual Average 2013,12/1/2012,26.5,,40.787,-73.9754
741027,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103.0,Fordham - Bronx Pk,Annual Average 2021,1/1/2021,16.0,,40.8565,-73.8873
171630,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104.0,Pelham - Throgs Neck,Winter 2010-11,12/1/2010,27.6,,40.837,-73.8274
131430,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,302.0,Central Harlem - Morningside Heights,2009-2011,1/1/2009,291.1,,40.8116,-73.9465
827467,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,202.0,Downtown - Heights - Slope,2017-2019,1/1/2017,43.0,,40.6872,-73.9903
130810,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,306.0,Chelsea - Clinton,2005-2007,1/1/2005,139.1,,40.7465,-74.0014
334197,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105.0,Midtown (CD5),Winter 2014-15,12/1/2014,13.2,,40.7549,-73.984
212691,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306.0,Chelsea - Clinton,Winter 2013-14,12/1/2013,15.8,,40.7465,-74.0014
605734,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306.0,Chelsea - Clinton,Winter 2017-18,12/1/2017,11.2,,40.7465,-74.0014
649732,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306.0,Chelsea - Clinton,Annual Average 2019,1/1/2019,10.2,,40.7465,-74.0014
177158,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,302.0,Central Harlem - Morningside Heights,Winter 2008-09,12/1/2008,14.6,,40.8116,-73.9465
213428,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305.0,East New York and Starrett City (CD5),Summer 2014,6/1/2014,13.7,,40.6643,-73.8826
643635,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305.0,East New York and Starrett City (CD5),Winter 2018-19,12/1/2018,21.2,,40.6643,-73.8826
643563,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105.0,Midtown (CD5),Winter 2018-19,12/1/2018,31.5,,40.7549,-73.984
336807,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305.0,East New York and Starrett City (CD5),Winter 2014-15,12/1/2014,24.7,,40.6643,-73.8826
549917,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207.0,East Flatbush - Flatbush,Annual Average 2017,1/1/2017,18.8,,40.6537,-73.9306
741090,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407.0,Southwest Queens,Annual Average 2021,1/1/2021,15.1,,40.6795,-73.8417
643344,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202.0,Downtown - Heights - Slope,Winter 2018-19,12/1/2018,24.8,,40.6872,-73.9903
176532,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306.0,Chelsea - Clinton,Annual Average 2009,12/1/2008,39.9,,40.7465,-74.0014
176616,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306.0,Chelsea - Clinton,Annual Average 2011,12/1/2010,36.3,,40.7465,-74.0014
643389,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306.0,Chelsea - Clinton,Winter 2018-19,12/1/2018,29.5,,40.7465,-74.0014
212313,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306.0,Chelsea - Clinton,Winter 2013-14,12/1/2013,36.9,,40.7465,-74.0014
602773,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306.0,Chelsea - Clinton,Winter 2017-18,12/1/2017,31.9,,40.7465,-74.0014
175250,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102.0,Northeast Bronx,Winter 2008-09,12/1/2008,27.6,,40.8712,-73.8362
603017,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305.0,East New York and Starrett City (CD5),Annual Average 2018,1/1/2018,17.2,,40.6643,-73.8826
826045,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305.0,East New York and Starrett City (CD5),Winter 2021-22,12/1/2021,21.0,,40.6643,-73.8826
550040,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205.0,Fordham and University Heights (CD5),Annual Average 2017,1/1/2017,22.0,,40.8615,-73.9002
741174,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205.0,Fordham and University Heights (CD5),Annual Average 2021,1/1/2021,18.1,,40.8615,-73.9002
741208,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305.0,East New York and Starrett City (CD5),Winter 2020-21,12/1/2020,22.1,,40.6643,-73.8826
643342,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202.0,Downtown - Heights - Slope,Annual Average 2019,1/1/2019,20.0,,40.6872,-73.9903
175272,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306.0,Chelsea - Clinton,Winter 2008-09,12/1/2008,44.2,,40.7465,-74.0014
643387,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306.0,Chelsea - Clinton,Annual Average 2019,1/1/2019,26.0,,40.7465,-74.0014
741172,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205.0,Fordham and University Heights (CD5),Winter 2020-21,12/1/2020,21.3,,40.8615,-73.9002
550075,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305.0,East New York and Starrett City (CD5),Summer 2017,6/1/2017,13.0,,40.6643,-73.8826
213597,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209.0,Parkchester and Soundview (CD9),Annual Average 2014,12/1/2013,20.2,,40.8296,-73.8671
602994,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209.0,Parkchester and Soundview (CD9),Summer 2018,6/1/2018,13.5,,40.8296,-73.8671
667821,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409.0,Kew Gardens and Woodhaven (CD9),Summer 2020,6/1/2020,10.2,,40.7045,-73.8301
827398,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,402.0,West Queens,2017-2019,1/1/2017,12.0,,40.7423,-73.907
826029,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211.0,Morris Park and Bronxdale (CD11),Annual Average 2022,1/1/2022,15.4,,40.854,-73.8605
213273,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409.0,Kew Gardens and Woodhaven (CD9),Winter 2013-14,12/1/2013,28.2,,40.7045,-73.8301
643705,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411.0,Bayside and Little Neck (CD11),Annual Average 2019,1/1/2019,14.5,,40.7644,-73.7494
602995,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209.0,Parkchester and Soundview (CD9),Winter 2017-18,12/1/2017,24.2,,40.8296,-73.8671
826023,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209.0,Parkchester and Soundview (CD9),Annual Average 2022,1/1/2022,16.2,,40.8296,-73.8671
823237,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402.0,West Queens,Annual Average 2022,1/1/2022,6.2,,40.7423,-73.907
169358,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209.0,Parkchester and Soundview (CD9),Summer 2010,6/1/2010,12.0,,40.8296,-73.8671
177882,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402.0,West Queens,Summer 2011,6/1/2011,11.9,,40.7423,-73.907
169523,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Summer 2013,6/1/2013,10.8,,40.8116,-73.9504
169464,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Summer 2012,6/1/2012,10.9,,40.8116,-73.9504
605918,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Annual Average 2018,1/1/2018,7.5,,40.8116,-73.9504
605924,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111.0,East Harlem (CD11),Annual Average 2018,1/1/2018,7.4,,40.7957,-73.9389
823194,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111.0,East Harlem (CD11),Winter 2021-22,12/1/2021,7.0,,40.7957,-73.9389
411034,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211.0,Morris Park and Bronxdale (CD11),Annual Average 2016,12/31/2015,7.4,,40.854,-73.8605
742490,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309.0,South Crown Heights and Lefferts Gardens (CD9),Summer 2021,6/1/2021,8.4,,40.6635,-73.9515
826376,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409.0,Kew Gardens and Woodhaven (CD9),Annual Average 2022,1/1/2022,15.1,,40.7045,-73.8301
213231,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Winter 2013-14,12/1/2013,29.5,,40.8116,-73.9504
643573,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Annual Average 2019,1/1/2019,19.2,,40.8116,-73.9504
176580,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402.0,West Queens,Annual Average 2010,12/1/2009,24.2,,40.7423,-73.907
412816,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411.0,Bayside and Little Neck (CD11),Annual Average 2016,12/31/2015,16.8,,40.7644,-73.7494
602957,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109.0,Morningside Heights and Hamilton Heights (CD9),Annual Average 2018,1/1/2018,21.5,,40.8116,-73.9504
602963,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111.0,East Harlem (CD11),Annual Average 2018,1/1/2018,20.9,,40.7957,-73.9389
825820,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111.0,East Harlem (CD11),Winter 2021-22,12/1/2021,21.6,,40.7957,-73.9389
412726,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211.0,Morris Park and Bronxdale (CD11),Annual Average 2016,12/31/2015,17.9,,40.854,-73.8605
336877,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411.0,Bayside and Little Neck (CD11),Annual Average 2015,1/1/2015,17.6,,40.7644,-73.7494
167736,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409.0,Kew Gardens and Woodhaven (CD9),Annual Average 2012,12/1/2011,21.0,,40.7045,-73.8301
176615,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,305.0,Upper East Side,Annual Average 2011,12/1/2010,31.5,,40.7736,-73.9566
336580,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403.0,Flushing - Clearview,Annual Average 2015,1/1/2015,19.1,,40.7675,-73.8207
336517,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203.0,Bedford Stuyvesant - Crown Heights,Annual Average 2015,1/1/2015,20.8,,40.6758,-73.9415
212420,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105.0,Crotona -Tremont,Summer 2014,6/1/2014,17.8,,40.8462,-73.8936
643332,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105.0,Crotona -Tremont,Winter 2018-19,12/1/2018,22.6,,40.8462,-73.8936
643637,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306.0,Park Slope and Carroll Gardens (CD6),Summer 2019,6/1/2019,18.1,,40.6761,-73.9816
643607,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208.0,Riverdale and Fieldston (CD8),Summer 2019,6/1/2019,10.4,,40.8803,-73.9055
167597,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306.0,Park Slope and Carroll Gardens (CD6),Annual Average 2010,12/1/2009,25.9,,40.6761,-73.9816
336731,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104.0,Clinton and Chelsea (CD4),Summer 2015,6/1/2015,23.4,,40.7465,-74.0014
667538,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104.0,Clinton and Chelsea (CD4),Winter 2019-20,12/1/2019,32.1,,40.7465,-74.0014
643565,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),Summer 2019,6/1/2019,23.1,,40.7336,-73.9802
667550,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106.0,Stuyvesant Town and Turtle Bay (CD6),Winter 2019-20,12/1/2019,32.6,,40.7336,-73.9802
166006,375,Nitrogen dioxide (NO2),Mean,ppb,CD,308.0,Crown Heights and Prospect Heights (CD8),Winter 2012-13,12/1/2012,27.6,,40.6745,-73.9404
628459,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,305.0,Upper East Side,2015-2017,1/1/2015,18.6,,40.7736,-73.9566
518918,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,403.0,Flushing - Clearview,2012-2014,1/2/2012,29.3,,40.7675,-73.8207
628446,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,203.0,Bedford Stuyvesant - Crown Heights,2015-2017,1/1/2015,124.6,,40.6758,-73.9415
518892,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,105.0,Crotona -Tremont,2012-2014,1/2/2012,214.1,,40.8462,-73.8936
131441,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,403.0,Flushing - Clearview,2009-2011,1/1/2009,38.0,,40.7675,-73.8207
131415,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,105.0,Crotona -Tremont,2009-2011,1/1/2009,200.2,,40.8462,-73.8936
131433,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,305.0,Upper East Side,2009-2011,1/1/2009,35.5,,40.7736,-73.9566
131431,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,303.0,East Harlem,2009-2011,1/1/2009,299.4,,40.7957,-73.9389
518910,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,305.0,Upper East Side,2012-2014,1/2/2012,24.4,,40.7736,-73.9566
518908,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,303.0,East Harlem,2012-2014,1/2/2012,241.3,,40.7957,-73.9389
628457,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,303.0,East Harlem,2015-2017,1/1/2015,215.5,,40.7957,-73.9389
518890,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,103.0,Fordham - Bronx Pk,2012-2014,1/2/2012,191.4,,40.8565,-73.8873
518897,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,203.0,Bedford Stuyvesant - Crown Heights,2012-2014,1/2/2012,164.8,,40.6758,-73.9415
334326,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406.0,Rego Park and Forest Hills (CD6),Winter 2014-15,12/1/2014,9.2,,40.7256,-73.8602
168543,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,308.0,Crown Heights and Prospect Heights (CD8),Winter 2010-11,12/1/2010,12.9,,40.6745,-73.9404
549905,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,Annual Average 2017,1/1/2017,20.1,,40.6758,-73.9415
741039,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203.0,Bedford Stuyvesant - Crown Heights,Annual Average 2021,1/1/2021,17.1,,40.6758,-73.9415
549938,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303.0,East Harlem,Annual Average 2017,1/1/2017,22.4,,40.7957,-73.9389
171645,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304.0,Upper West Side,Winter 2010-11,12/1/2010,33.7,,40.787,-73.9754
172722,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,204.0,East New York,Annual Average 2013,12/1/2012,20.2,,40.6695,-73.8822
172076,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,204.0,East New York,Summer 2009,6/1/2009,19.5,,40.6695,-73.8822
172072,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104.0,Pelham - Throgs Neck,Summer 2009,6/1/2009,19.0,,40.837,-73.8274
336681,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403.0,Flushing - Clearview,Winter 2014-15,12/1/2014,24.0,,40.7675,-73.8207
549893,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103.0,Fordham - Bronx Pk,Annual Average 2017,1/1/2017,19.2,,40.8565,-73.8873
643428,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,409.0,Southeast Queens,Winter 2018-19,12/1/2018,18.0,,40.6809,-73.7704
212295,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106.0,High Bridge - Morrisania,Winter 2013-14,12/1/2013,28.7,,40.8275,-73.922
175264,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209.0,Bensonhurst - Bay Ridge,Winter 2008-09,12/1/2008,27.3,,40.6111,-74.0125
602815,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410.0,Rockaways,Winter 2017-18,12/1/2017,14.4,,40.5795,-73.8371
825747,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210.0,Coney Island - Sheepshead Bay,Annual Average 2022,1/1/2022,13.1,,40.5884,-73.9559
825990,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410.0,Rockaways,Annual Average 2022,1/1/2022,11.4,,40.5795,-73.8371
165870,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202.0,Hunts Point and Longwood (CD2),Winter 2010-11,12/1/2010,30.6,,40.8172,-73.895
166637,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202.0,Hunts Point and Longwood (CD2),Summer 2009,6/1/2009,22.7,,40.8172,-73.895
